borough,neighborhood,building_class_category,tax_class_at_present,block,lot,building_class_at_present,address,apartment_number,zip_code,residential_units,commercial_units,total_units,land_square_feet,gross_square_feet,year_built,tax_class_at_time_of_sale,building_class_at_time_of_sale,sale_price,sale_date
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,11989,12,A2,115-42 Inwood Street,NA,11436,1,0,1,4000,1071,1930,1,A2,550000,2023-10-25T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,11990,15,A1,115-44 146th Street,NA,11436,1,0,1,2000,1248,1930,1,A1,610000,2023-09-07T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,11990,18,A1,115-50 146th Street,NA,11436,1,0,1,2000,1248,1930,1,A1,620000,2023-09-11T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,11991,12,A5,115-36 147th Street,NA,11436,1,0,1,1600,1024,1930,1,A5,650000,2024-03-07T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,11991,31,A5,115-51 146th Street,NA,11436,1,0,1,1600,1024,1930,1,A5,175000,2024-05-14T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,11991,31,A5,115-51 146th Street,NA,11436,1,0,1,1600,1024,1930,1,A5,280000,2024-05-23T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,11996,130,A1,138-06 116th Avenue,NA,11436,1,0,1,2375,1711,1920,1,A1,90000,2024-03-04T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,11997,301,A1,116-08 140 Street,NA,11436,1,0,1,2375,1025,1920,1,A1,430000,2024-04-03T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,11999,8,A1,116-43 141st Street,NA,11436,1,0,1,1995,966,1930,1,A1,460356,2024-08-16T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,11999,20,A1,116-19 141st Street,NA,11436,1,0,1,1995,966,1930,1,A1,349650,2024-02-20T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,11999,60,A5,14111 Foch Boulevard,NA,11436,1,0,1,2556,1152,1960,1,A5,164500,2024-03-07T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12005,22,A1,116-34 146th Street,NA,11436,1,0,1,2000,1120,1920,1,A1,390390,2024-01-09T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12005,22,A1,116-34 146th Street,NA,11436,1,0,1,2000,1120,1920,1,A1,686000,2024-02-12T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12007,217,A1,147-05 Foch Boulevard,NA,11436,1,0,1,2150,980,1920,1,A1,435000,2023-09-15T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12007,239,A1,116-39 147th Street,NA,11436,1,0,1,2300,1280,1935,1,A1,720000,2024-04-04T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12007,274,A1,116-26 148th Street,NA,11436,1,0,1,2000,1170,1920,1,A1,325000,2024-03-12T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12007,275,A1,116-28 148th Street,NA,11436,1,0,1,2000,1170,1920,1,A1,689000,2023-09-29T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12011,7,A1,118-15 Van Wyck Expressway,NA,11436,1,0,1,1940,888,1930,1,A1,440000,2024-02-15T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12012,169,A1,117-18 141st Street,NA,11436,1,0,1,1995,1376,1940,1,A1,540000,2023-10-10T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12012,186,A1,117-07 140th Street,NA,11436,1,0,1,2122,1404,1930,1,A1,595000,2023-12-13T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12012,193,A1,140-14 Foch Blvd,NA,11436,1,0,1,3804,1404,1930,1,A1,675000,2023-12-22T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12012,193,A1,140-14 Foch Boulevard,NA,11436,1,0,1,3804,1404,1930,1,A1,380000,2023-10-06T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12013,129,A1,117-25 141st Street,NA,11436,1,0,1,1900,1040,1940,1,A1,490000,2024-07-11T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12013,130,A1,117-23 141st Street,NA,11436,1,0,1,1900,976,1940,1,A1,599000,2024-06-05T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12014,17,A1,117-24 142 Place,NA,11436,1,0,1,1976,930,1920,1,A1,634000,2024-05-07T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12014,36,A1,117-23 142nd Street,NA,11436,1,0,1,1976,840,1920,1,A1,317000,2024-08-13T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12015,59,A1,117-11 142nd Place,NA,11436,1,0,1,3018,1090,1940,1,A1,200000,2023-10-10T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12015,63,A5,117-20 143rd Street,NA,11436,1,0,1,2254,1140,1940,1,A5,584000,2024-01-23T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12016,65,A0,142-27 120th Avenue,NA,11436,1,0,1,3000,1309,1940,1,A0,700000,2024-07-23T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12017,39,A1,117-29 143rd Street,NA,11436,1,0,1,2600,1216,1930,1,A1,395000,2024-05-07T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12017,46,A1,117-17 143rd Street,NA,11436,1,0,1,2600,1376,1930,1,A1,775000,2023-12-13T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12017,48,A1,117-15 143rd Street,NA,11436,1,0,1,2600,1376,1930,1,A1,595000,2023-10-26T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12018,14,A0,117-18 145th Street,NA,11436,1,0,1,4000,960,1945,1,A0,535000,2024-03-18T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12023,109,A1,119-30 144th Street,NA,11436,1,0,1,2400,1312,1925,1,A1,505000,2023-11-02T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12025,52,A5,119-07 145th Street,NA,11436,1,0,1,2000,1248,1930,1,A5,675000,2024-06-26T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12025,63,A5,11916 Inwood Street,NA,11436,1,0,1,2000,1248,1930,1,A5,705000,2023-10-05T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12025,88,A5,119-49 145th Street,NA,11436,1,0,1,2000,1200,1930,1,A5,452000,2024-03-15T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12025,94,A5,119-37 145th Street,NA,11436,1,0,1,2000,1200,1930,1,A5,575000,2023-12-18T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12027,54,A1,119-10 147th Street,NA,11436,1,0,1,2000,896,1920,1,A1,396000,2024-02-09T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12027,54,A1,119-10 147th Street,NA,11436,1,0,1,2000,896,1920,1,A1,770000,2024-05-31T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12027,58,A1,119-18 147th Street,NA,11436,1,0,1,2000,896,1920,1,A1,425880,2023-11-16T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12027,67,A1,119-19 146th Street,NA,11436,1,0,1,2000,896,1925,1,A1,320000,2024-02-22T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12035,8,A1,120-25 142nd Street,NA,11436,1,0,1,2942,1256,1925,1,A1,311000,2024-04-10T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12035,8,A1,120-25 142nd Street,NA,11436,1,0,1,2942,1256,1925,1,A1,400000,2024-06-11T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12035,35,A1,120-26 142nd Place,NA,11436,1,0,1,2500,1248,1925,1,A1,370000,2024-07-19T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12040,128,A1,142-53 122 Avenue,NA,11436,1,0,1,2112,840,1920,1,A1,350000,2024-08-26T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12040,179,A5,120-15 143rd Street,NA,11436,1,0,1,1985,1600,1945,1,A5,575000,2024-05-03T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12041,52,A2,120-33 144th St,NA,11436,1,0,1,2500,648,1920,1,A2,588500,2024-04-18T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12041,114,A5,144-08 120th Avenue,NA,11436,1,0,1,1420,896,1940,1,A5,410000,2024-02-05T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12042,25,A5,120-15 145th Street,NA,11436,1,0,1,2600,1056,1960,1,A5,725000,2024-03-18T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12042,46,A5,120-30 Inwood Street,NA,11436,1,0,1,2600,1056,1960,1,A5,475000,2024-02-06T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12045,186,A0,147-02 120th Avenue,NA,11436,1,0,1,3403,1234,1940,1,A0,583000,2024-02-01T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12048,101,A1,145-02 123rd Avenue,NA,11436,1,0,1,2000,896,1925,1,A1,400000,2023-10-18T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12048,101,A1,145-02 123rd Avenue,NA,11436,1,0,1,2000,896,1925,1,A1,775000,2024-04-17T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12050,238,A1,123-51 146th Street,NA,11436,1,0,1,2358,1264,1925,1,A1,355000,2024-05-28T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12056,52,A1,140-15 Bascom Avenue,NA,11436,1,0,1,3000,1116,1925,1,A1,660000,2023-12-05T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12061,30,A2,127-19 143rd Street,NA,11436,1,0,1,4000,708,1925,1,A2,380000,2024-05-16T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12062,71,A1,126-38 145th Street,NA,11436,1,0,1,4000,1200,1925,1,A1,725000,2023-10-30T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12062,86,A1,126-19 144th Street,NA,11436,1,0,1,4000,1150,1925,1,A1,458000,2024-01-23T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12063,124,A5,126-21 145th Street,NA,11436,1,0,1,2050,1024,1925,1,A5,458328,2023-09-08T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12063,124,A5,126-21 145th Street,NA,11436,1,0,1,2050,1024,1925,1,A5,660000,2024-02-02T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12066,7,A5,142-18 129th Avenue,NA,11436,1,0,1,1920,1224,1963,1,A5,570000,2024-08-20T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12070,64,A2,128-34 Inwood Street,NA,11436,1,0,1,2644,1170,1925,1,A2,635000,2023-12-12T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12071,59,A0,145-43 130th Avenue,NA,11436,1,0,1,4000,1219,1945,1,A0,160000,2024-08-06T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12074,20,A1,137-25 132nd Avenue,NA,11436,1,0,1,3000,1026,1920,1,A1,560000,2024-03-06T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12075,55,A1,137-25 133rd Avenue,NA,11436,1,0,1,4000,2374,1940,1,A1,950000,2024-02-09T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12076,121,A2,130-31 140th Street,NA,11436,1,0,1,5967,1050,1960,1,A2,940000,2024-07-22T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12079,40,A5,130-30 144th Street,NA,11436,1,0,1,2289,956,1945,1,A5,610000,2023-12-14T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12080,244,A5,130-42 145th Street,NA,11436,1,0,1,2813,990,1940,1,A5,700000,2023-10-31T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12081,182,A0,130-47 145th Street,NA,11436,1,0,1,4185,1031,1945,1,A0,590000,2024-04-19T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12081,185,A5,130-35 145th St,NA,11436,1,0,1,2813,923,1940,1,A5,661800,2024-03-19T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12082,1,A1,130-12 146th Street,NA,11436,1,0,1,1968,868,1930,1,A1,380000,2024-02-29T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12082,39,A0,130-31 Inwood Street,NA,11436,1,0,1,3673,1031,1950,1,A0,620000,2024-05-15T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12084,144,A1,132-28 140th Street,NA,11436,1,0,1,1810,1184,1925,1,A1,285000,2024-04-16T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12085,20,A1,137-21 135 Ave,NA,11436,1,0,1,4200,1280,1920,1,A1,500000,2024-06-27T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12091,140,A0,133-27 Inwood Street,NA,11436,1,0,1,3552,1266,1945,1,A0,832000,2024-04-12T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12103,75,A1,148-07 Sutter Avenue,NA,11436,1,0,1,1900,840,1925,1,A1,580000,2024-08-20T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12105,30,A1,146-14 Sutter Avenue,NA,11436,1,0,1,1900,970,1930,1,A1,560000,2024-02-06T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12105,64,A1,146-13 130th Avenue,NA,11436,1,0,1,2000,1024,1930,1,A1,670000,2023-09-13T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12106,69,A1,147-03 130th Avenue,NA,11436,1,0,1,4000,1216,1920,1,A1,590000,2024-03-14T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12107,22,A1,148-02 Sutter Avenue,NA,11436,1,0,1,1700,896,1920,1,A1,625000,2024-04-04T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12109,6,A1,146-05 133rd Avenue,NA,11436,1,0,1,4900,896,1920,1,A1,530000,2024-08-07T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12109,18,A1,130-35 146th Street,NA,11436,1,0,1,2450,1512,1920,1,A1,740000,2024-06-12T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12110,43,A1,147-14 130th Avenue,NA,11436,1,0,1,2000,888,1925,1,A1,460000,2024-07-19T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12111,61,A1,130-34 149th Street,NA,11436,1,0,1,2500,1572,1930,1,A1,640000,2024-02-28T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12113,25,A0,133-23 146th Street,NA,11436,1,0,1,4067,1130,1950,1,A0,431000,2023-11-01T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12116,41,A1,133-12 150th Street,NA,11436,1,0,1,2700,1088,1960,1,A1,685000,2024-08-13T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12185,21,A1,150-24 114th Road,NA,11434,1,0,1,3000,1551,1925,1,A1,570000,2023-11-14T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12185,31,A1,150-40 114th Road,NA,11434,1,0,1,3000,1551,1925,1,A1,500000,2024-08-14T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12186,27,A5,155-26 Linden Blvd,NA,11434,1,0,1,2352,1152,1955,1,A5,551000,2024-02-29T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12186,42,A5,155-40 Linden Boulevard,NA,11434,1,0,1,2352,1152,1955,1,A5,625000,2024-02-26T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12186,95,A9,155-09 114th Road,NA,11434,1,0,1,2000,1152,1962,1,A9,585000,2024-04-30T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12187,3,A1,114-49 155th Street,NA,11434,1,0,1,2518,1200,1930,1,A1,725000,2023-09-21T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12188,39,A1,150-49 115th Road,NA,11434,1,0,1,2311,1344,1920,1,A1,450000,2024-03-15T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12188,43,A1,150-43 115th Road,NA,11434,1,0,1,2000,896,1920,1,A1,455000,2024-02-09T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12189,24,A1,150-36 115th Road,NA,11434,1,0,1,2000,960,1920,1,A1,345000,2024-04-04T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12189,25,A1,150-38 115 Road,NA,11434,1,0,1,2000,960,1920,1,A1,350000,2024-07-12T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12190,24,A1,155-36 115th Avenue,NA,11434,1,0,1,2000,868,1925,1,A1,439000,2024-05-24T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12192,57,A1,150-65 116th Ave,NA,11434,1,0,1,2000,1568,1930,1,A1,550000,2024-04-22T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12193,22,A1,155-32 115th Drive,NA,11434,1,0,1,1900,1020,1920,1,A1,470000,2023-09-22T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12193,89,A1,155-17 116th Avenue,NA,11434,1,0,1,2000,868,1920,1,A1,20000,2024-05-20T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12195,49,A1,114-45 158th Street,NA,11434,1,0,1,2500,1376,1935,1,A1,468000,2024-03-29T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12198,23,A1,115-30 159th Street,NA,11434,1,0,1,2000,1185,1920,1,A1,582000,2023-12-06T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12199,124,A2,115-36 Bedell Street,NA,11434,1,0,1,4000,1092,1950,1,A2,680000,2024-05-07T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12201,22,A1,150-32 116 Avenue,NA,11434,1,0,1,2000,896,1920,1,A1,490000,2023-10-05T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12202,29,A1,150-56 116th Road,NA,11434,1,0,1,2000,896,1925,1,A1,515000,2023-09-21T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12202,42,A1,15082 116th Rd,NA,11434,1,0,1,2000,995,1925,1,A1,750000,2024-03-19T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12203,20,A5,150-84 116th Drive,NA,11434,1,0,1,3000,1056,1950,1,A5,520000,2024-06-19T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12203,245,A5,150-29 Foch Boulevard,NA,11434,1,0,1,2125,1056,1950,1,A5,440000,2024-07-24T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12203,247,A5,15023 Foch Boulevard,NA,11434,1,0,1,2125,1056,1950,1,A5,640000,2024-07-26T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12204,122,A5,150-44 Foch Boulevard,NA,11434,1,0,1,2125,1056,1950,1,A5,670000,2024-05-10T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12204,167,A1,153-54 Foch,NA,11434,1,0,1,1155,775,1920,1,A1,506500,2024-04-09T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12204,259,A9,154-09 118th Avenue,NA,11434,1,0,1,1325,730,1920,1,A9,328250,2024-08-19T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12204,293,A9,153-07 118 Avenue,NA,11434,1,0,1,1358,736,1920,1,A9,460000,2023-09-25T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12204,299,A9,152-43 118th Avenue,NA,11434,1,0,1,1358,730,1920,1,A9,180000,2024-06-06T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12208,53,A9,118-36 154th Street,NA,11434,1,0,1,1350,786,1925,1,A9,551000,2024-04-12T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12209,122,A9,118-21 154 St,NA,11434,1,0,1,1200,724,1920,1,A9,485000,2023-09-26T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12209,125,A9,118-19 154th Street,NA,11434,1,0,1,1200,712,1920,1,A9,533000,2024-04-15T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12209,152,A9,118-30 155th Street,NA,11434,1,0,1,1768,800,1915,1,A9,553000,2024-08-05T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12210,51,A1,152-22 119 Avenue,NA,11434,1,0,1,1900,1217,1930,1,A1,750000,2024-04-17T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12210,57,A1,152-08 119th Avenue,NA,11434,1,0,1,2280,1217,1930,1,A1,699000,2024-02-23T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12210,62,A1,150-34 119th Avenue,NA,11434,1,0,1,2280,1217,1930,1,A1,719000,2023-09-22T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12211,29,A2,150-50 119th Road,NA,11434,1,0,1,4000,946,1930,1,A2,934006,2023-11-10T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12211,42,A2,119-40 153rd Street,NA,11434,1,0,1,6000,1219,1920,1,A2,980000,2024-08-20T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12213,65,A1,153-26 119th Avenue,NA,11434,1,0,1,1544,1036,1940,1,A1,670000,2024-03-15T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12213,71,A1,153-14 119th Avenue,NA,11434,1,0,1,1544,1024,1940,1,A1,515000,2023-09-22T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12213,77,A1,153-02 119 Avenue,NA,11434,1,0,1,1631,1024,1940,1,A1,248000,2023-09-27T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12213,77,A1,153-02 119th Avenue,NA,11434,1,0,1,1631,1024,1940,1,A1,685000,2024-01-26T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12221,7,A2,122-05 153rd Street,NA,11434,1,0,1,4000,1152,1940,1,A2,700000,2024-03-01T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12225,13,A1,155-14 116th Road,NA,11434,1,0,1,2000,960,1920,1,A1,560000,2024-02-12T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12226,51,A1,15541 Foch Blvd,NA,11434,1,0,1,2125,1581,1965,1,A1,461370,2024-03-19T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12245,12,A2,161-14 119 Ave,NA,11434,1,0,1,4000,1050,1960,1,A2,389500,2024-08-08T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12246,38,A1,160-35 119 Drive,NA,11434,1,0,1,6000,1755,1940,1,A1,622000,2024-02-21T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12247,28,A1,119-54 Long Street,NA,11434,1,0,1,1900,1302,1930,1,A1,400000,2024-01-05T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12247,28,A1,119-54 Long Street,NA,11434,1,0,1,1900,1302,1930,1,A1,752750,2024-04-19T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12250,55,A1,160-43 121st Avenue,NA,11434,1,0,1,2000,808,1920,1,A1,545000,2024-01-19T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12250,68,A1,160-15 121st Avenue,NA,11434,1,0,1,4400,960,1955,1,A1,625000,2024-01-19T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12251,14,B3,160-16 121st Avenue,NA,11434,2,0,2,4000,3588,1920,1,A2,1250000,2023-09-27T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12251,45,A2,121-20 Long Street,NA,11434,1,0,1,4000,870,1920,1,A2,30187,2024-01-23T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12253,3,A2,121-15 Long Street,NA,11434,1,0,1,3000,1136,1950,1,A2,860000,2024-06-06T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12329,38,A5,114-22 166th Street,NA,11434,1,0,1,2800,960,1960,1,A5,618624,2023-11-02T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12330,71,A5,114-41 166th Street,NA,11434,1,0,1,3000,1120,1950,1,A5,391218,2023-09-12T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12332,138,A2,168-18 Linden Blvd.,NA,11434,1,0,1,1915,1352,1970,1,A2,560000,2023-09-12T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12332,151,A1,114-32 169th Street,NA,11434,1,0,1,2628,1448,1935,1,A1,680000,2023-10-12T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12332,158,A1,114-46 169 Street,NA,11434,1,0,1,2625,1580,1935,1,A1,665000,2023-12-27T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12333,202,A2,169-06 Linden Blvd,NA,11434,1,0,1,2192,995,1940,1,A2,555000,2024-03-21T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12333,202,A2,169-06 Linden Boulevard,NA,11434,1,0,1,2192,995,1940,1,A2,342300,2023-09-13T00:00:00Z
Queens,So. Jamaica-Baisley Park,01 One Family Dwellings,1,12343,244,A2,115-41 168th Street,NA,11434,1,0,1,4343,1391,1955,1,A2,625000,2024-01-11T00:00:00Z
